**** BEGIN LOGGING AT Sun Jun  9 05:22:54 2019

Jun 09 05:22:54 *	*** Looking up your hostname...
Jun 10 05:57:13 *	- In the event that you observe behaviour that contravenes our policies,
Jun 10 05:57:13 *	- please notify a volunteer staff member via private message, or send us an
Jun 10 05:57:13 *	- e-mail to complaints@freenode.net -- we will do our best to address the
Jun 10 05:57:13 *	- situation within a reasonable period of time, and we may request further
Jun 10 05:57:13 *	- information or, as appropriate, involve other parties such as channel operators 
Jun 10 05:57:13 *	- Group Contacts representing an on-topic group.
Jun 10 05:57:13 *	-  
Jun 10 05:57:13 *	- freenode runs an open proxy scanner.
Jun 10 05:57:13 *	-  
Jun 10 05:57:13 *	- If you are looking for assistance, you may be able to find a list of 
Jun 10 05:57:13 *	- volunteer staff on '/stats p' (shows only on-call staff) or by joining 
Jun 10 05:57:13 *	- #freenode and using the '/who freenode/staff/*' command. You may message
Jun 10 05:57:13 *	- any of us at any time. Please note that freenode predominantly provides 
Jun 10 05:57:13 *	- assistance via private message, and while we have a network channel the 
Jun 10 05:57:13 *	- primary venue for support requests is via private message to a member 
Jun 10 05:57:13 *	- of the volunteer staff team.
Jun 10 05:57:13 *	-  
Jun 10 05:57:13 *	- From time to time, volunteer staff may send server-wide notices relating to
Jun 10 05:57:13 *	- the project, or the communities that we host. The majority of such notices
Jun 10 05:57:13 *	- will be sent as wallops, and you can '/mode <yournick> +w' to ensure that you
Jun 10 05:57:13 *	- do not miss them. Important messages relating to the freenode project, including
Jun 10 05:57:13 *	- notices of upcoming maintenance and other scheduled downtime will be issued as
Jun 10 05:57:13 *	- global notices.
Jun 10 05:57:13 *	-  
Jun 10 05:57:13 *	- Representing an on-topic project? Don't forget to register, more information
Jun 10 05:57:13 *	- can be found on the https://freenode.net website under "Group Registration".
Jun 10 05:57:13 *	-  
Jun 10 05:57:13 *	- Thank you also to our server sponsors for the sustained support in keeping the
Jun 10 05:57:13 *	- network going for close to two decades.
Jun 10 05:57:13 *	-  
Jun 10 05:57:14 *	- Thank you to all of our attendees, sponsors, speakers, exhibitors, helpers,
Jun 10 05:57:14 *	- and everyone else who made this year's freenode #live conference amazing.
Jun 10 05:57:14 *	- https://freenode.net/news/live-2018
Jun 10 05:57:14 *	-  
Jun 10 05:57:14 *	- Thank you for using freenode!
Jun 10 05:57:14 *	End of /MOTD command.
Jun 10 05:57:14 *	sentaku sets mode +i on sentaku
Jun 10 05:57:14 -freenode-connect-	Welcome to freenode. To protect the network all new connections will be scanned for vulnerabilities. This will not harm your computer, and vulnerable hosts will be notified.
Jun 10 05:57:14 *	Received a CTCP VERSION from freenode-connect
**** ENDING LOGGING AT Mon Jun 10 06:11:36 2019

**** BEGIN LOGGING AT Mon Jun 10 06:11:36 2019

**** BEGIN LOGGING AT Tue Jun 11 15:08:02 2019

Jun 11 15:08:02 *	Welcome to the freenode Internet Relay Chat Network sentaku
Jun 11 15:08:02 *	Your host is hitchcock.freenode.net[130.185.232.126/6667], running version ircd-seven-1.1.7
Jun 11 15:08:02 *	This server was created Sun Aug 19 2018 at 16:38:06 UTC
Jun 11 15:08:02 *	hitchcock.freenode.net ircd-seven-1.1.7 DOQRSZaghilopswz CFILMPQSbcefgijklmnopqrstvz bkloveqjfI
Jun 11 15:08:02 *	CHANTYPES=# EXCEPTS INVEX CHANMODES=eIbq,k,flj,CFLMPQScgimnprstz CHANLIMIT=#:120 PREFIX=(ov)@+ MAXLIST=bqeI:100 MODES=4 NETWORK=freenode STATUSMSG=@+ CALLERID=g CASEMAPPING=rfc1459 :are supported by this server
Jun 11 15:08:02 *	CHARSET=ascii NICKLEN=16 CHANNELLEN=50 TOPICLEN=390 DEAF=D FNC TARGMAX=NAMES:1,LIST:1,KICK:1,WHOIS:1,PRIVMSG:4,NOTICE:4,ACCEPT:,MONITOR: EXTBAN=$,ajrxz CLIENTVER=3.0 WHOX SAFELIST ELIST=CTU :are supported by this server
Jun 11 15:08:02 *	ETRACE CPRIVMSG CNOTICE KNOCK :are supported by this server
Jun 11 15:08:02 *	There are 106 users and 89522 invisible on 32 servers
Jun 11 15:08:02 *	34 :IRC Operators online
Jun 11 15:08:02 *	55 :unknown connection(s)
Jun 11 15:08:02 *	54131 :channels formed
Jun 11 15:08:02 *	I have 5358 clients and 1 servers
Jun 11 15:08:02 *	5358 6368 :Current local users 5358, max 6368
Jun 11 15:08:02 *	89628 94773 :Current global users 89628, max 94773
Jun 11 15:08:02 *	Highest connection count: 6369 (6368 clients) (2747707 connections received)
Jun 11 15:08:02 *	- hitchcock.freenode.net Message of the Day - 
Jun 11 15:08:02 *	-  
Jun 11 15:08:02 *	- Welcome to hitchcock.freenode.net in Sofia, Bulgaria, EU, kindly sponsored by
Jun 11 15:08:02 *	- Elemental TV (www.elemental.tv)
Jun 11 15:08:02 *	-  
Jun 11 15:08:02 *	- HITCHCOCK, SIR ALFRED [1899 - 1980] Born in Essex,
Jun 11 15:08:02 *	- England, Sir Alfred Hitchcock was a noted film director
Jun 11 15:08:02 *	- and producer. Over a long career he pioneered many modern
Jun 11 15:08:02 *	- techniques in film-making, made more than 50 feature films,
Jun 11 15:08:02 *	- and influenced many present-day directors and producers.
Jun 11 15:08:02 *	-  
Jun 11 15:08:02 *	- Welcome to freenode - supporting the free and open source
Jun 11 15:08:02 *	- software communities since 1998.
Jun 11 15:08:02 *	-  
Jun 11 15:08:02 *	- By connecting to freenode you indicate that you have read and
Jun 11 15:08:02 *	- accept our policies and guidelines as set out on https://freenode.net
Jun 11 15:08:02 *	-  
Jun 11 15:08:02 *	- In the event that you observe behaviour that contravenes our policies,
Jun 11 15:08:02 *	- please notify a volunteer staff member via private message, or send us an
Jun 11 15:08:02 *	- e-mail to complaints@freenode.net -- we will do our best to address the
Jun 11 15:08:02 *	- situation within a reasonable period of time, and we may request further
Jun 11 15:08:02 *	- information or, as appropriate, involve other parties such as channel operators 
Jun 11 15:08:02 *	- Group Contacts representing an on-topic group.
Jun 11 15:08:02 *	-  
Jun 11 15:08:02 *	- freenode runs an open proxy scanner.
Jun 11 15:08:02 *	-  
Jun 11 15:08:02 *	- If you are looking for assistance, you may be able to find a list of 
Jun 11 15:08:02 *	- volunteer staff on '/stats p' (shows only on-call staff) or by joining 
Jun 11 15:08:02 *	- #freenode and using the '/who freenode/staff/*' command. You may message
Jun 11 15:08:02 *	- any of us at any time. Please note that freenode predominantly provides 
Jun 11 15:08:02 *	- assistance via private message, and while we have a network channel the 
Jun 11 15:08:02 *	- primary venue for support requests is via private message to a member 
Jun 11 15:08:02 *	- of the volunteer staff team.
Jun 11 15:08:02 *	-  
Jun 11 15:08:02 *	- From time to time, volunteer staff may send server-wide notices relating to
Jun 11 15:08:02 *	- the project, or the communities that we host. The majority of such notices
Jun 11 15:08:02 *	- will be sent as wallops, and you can '/mode <yournick> +w' to ensure that you
Jun 11 15:08:02 *	- do not miss them. Important messages relating to the freenode project, including
Jun 11 15:08:02 *	- notices of upcoming maintenance and other scheduled downtime will be issued as
Jun 11 15:08:02 *	- global notices.
Jun 11 15:08:02 *	-  
Jun 11 15:08:02 *	- Representing an on-topic project? Don't forget to register, more information
Jun 11 15:08:02 *	- can be found on the https://freenode.net website under "Group Registration".
Jun 11 15:08:02 *	-  
Jun 11 15:08:02 *	- Thank you also to our server sponsors for the sustained support in keeping the
Jun 11 15:08:02 *	- network going for close to two decades.
Jun 11 15:08:02 *	-  
Jun 11 15:08:02 *	- Thank you to all of our attendees, sponsors, speakers, exhibitors, helpers,
Jun 11 15:08:02 *	- and everyone else who made this year's freenode #live conference amazing.
Jun 11 15:08:02 *	- https://freenode.net/news/live-2018
Jun 11 15:08:02 *	-  
Jun 11 15:08:02 *	- Thank you for using freenode!
Jun 11 15:08:02 *	End of /MOTD command.
Jun 11 15:08:02 *	sentaku sets mode +i on sentaku
Jun 11 15:08:02 -freenode-connect-	Welcome to freenode. To protect the network all new connections will be scanned for vulnerabilities. This will not harm your computer, and vulnerable hosts will be notified.
Jun 11 15:08:02 *	Received a CTCP VERSION from freenode-connect
**** BEGIN LOGGING AT Tue Jun 11 15:13:52 2019

Jun 11 15:13:52 »»	Welcome to the freenode Internet Relay Chat Network sentaku
Jun 11 15:13:52 »»	Your host is livingstone.freenode.net[107.182.226.199/6667], running version ircd-seven-1.1.7
Jun 11 15:13:52 »»	This server was created Thu Aug 23 2018 at 16:12:30 UTC
Jun 11 15:13:52 »»	livingstone.freenode.net ircd-seven-1.1.7 DOQRSZaghilopswz CFILMPQSbcefgijklmnopqrstvz bkloveqjfI
Jun 11 15:13:52 »»	CHANTYPES=# EXCEPTS INVEX CHANMODES=eIbq,k,flj,CFLMPQScgimnprstz CHANLIMIT=#:120 PREFIX=(ov)@+ MAXLIST=bqeI:100 MODES=4 NETWORK=freenode STATUSMSG=@+ CALLERID=g CASEMAPPING=rfc1459 :are supported by this server
Jun 11 15:13:52 »»	CHARSET=ascii NICKLEN=16 CHANNELLEN=50 TOPICLEN=390 DEAF=D FNC TARGMAX=NAMES:1,LIST:1,KICK:1,WHOIS:1,PRIVMSG:4,NOTICE:4,ACCEPT:,MONITOR: EXTBAN=$,ajrxz CLIENTVER=3.0 CPRIVMSG CNOTICE ETRACE :are supported by this server
Jun 11 15:13:52 »»	KNOCK SAFELIST ELIST=CTU WHOX :are supported by this server
Jun 11 15:13:52 »»	There are 106 users and 89565 invisible on 32 servers
Jun 11 15:13:52 »»	34 :IRC Operators online
Jun 11 15:13:52 »»	26 :unknown connection(s)
Jun 11 15:13:52 »»	54134 :channels formed
Jun 11 15:13:52 »»	I have 5302 clients and 1 servers
Jun 11 15:13:52 »»	5302 6025 :Current local users 5302, max 6025
Jun 11 15:13:52 »»	89671 94773 :Current global users 89671, max 94773
Jun 11 15:13:52 »»	Highest connection count: 6026 (6025 clients) (2359145 connections received)
Jun 11 15:13:52 »»	- livingstone.freenode.net Message of the Day - 
Jun 11 15:13:52 »»	- Welcome to livingstone.freenode.net in NY, USA.
Jun 11 15:13:52 »»	- Welcome to freenode - supporting the free and open source
Jun 11 15:13:52 »»	- software communities since 1998.
Jun 11 15:13:52 »»	-  
Jun 11 15:13:52 »»	- By connecting to freenode you indicate that you have read and
Jun 11 15:13:52 »»	- accept our policies and guidelines as set out on https://freenode.net
Jun 11 15:13:52 »»	-  
Jun 11 15:13:52 »»	- In the event that you observe behaviour that contravenes our policies,
Jun 11 15:13:52 »»	- please notify a volunteer staff member via private message, or send us an
Jun 11 15:13:52 »»	- e-mail to complaints@freenode.net -- we will do our best to address the
Jun 11 15:13:52 »»	- situation within a reasonable period of time, and we may request further
Jun 11 15:13:52 »»	- information or, as appropriate, involve other parties such as channel operators 
Jun 11 15:13:52 »»	- Group Contacts representing an on-topic group.
Jun 11 15:13:52 »»	-  
Jun 11 15:13:52 »»	- freenode runs an open proxy scanner.
Jun 11 15:13:52 »»	-  
Jun 11 15:13:52 »»	- If you are looking for assistance, you may be able to find a list of 
Jun 11 15:13:52 »»	- volunteer staff on '/stats p' (shows only on-call staff) or by joining 
Jun 11 15:13:52 »»	- #freenode and using the '/who freenode/staff/*' command. You may message
Jun 11 15:13:52 »»	- any of us at any time. Please note that freenode predominantly provides 
Jun 11 15:13:52 »»	- assistance via private message, and while we have a network channel the 
Jun 11 15:13:52 »»	- primary venue for support requests is via private message to a member 
Jun 11 15:13:52 »»	- of the volunteer staff team.
Jun 11 15:13:52 »»	-  
Jun 11 15:13:52 »»	- From time to time, volunteer staff may send server-wide notices relating to
Jun 11 15:13:52 »»	- the project, or the communities that we host. The majority of such notices
Jun 11 15:13:52 »»	- will be sent as wallops, and you can '/mode <yournick> +w' to ensure that you
Jun 11 15:13:52 »»	- do not miss them. Important messages relating to the freenode project, including
Jun 11 15:13:52 »»	- notices of upcoming maintenance and other scheduled downtime will be issued as
Jun 11 15:13:52 »»	- global notices.
Jun 11 15:13:52 »»	-  
Jun 11 15:13:52 »»	- Representing an on-topic project? Don't forget to register, more information
Jun 11 15:13:52 »»	- can be found on the https://freenode.net website under "Group Registration".
Jun 11 15:13:52 »»	-  
Jun 11 15:13:52 »»	- Thank you also to our server sponsors for the sustained support in keeping the
Jun 11 15:13:52 »»	- network going for close to two decades.
Jun 11 15:13:52 »»	-  
Jun 11 15:13:52 »»	- Thank you to all of our attendees, sponsors, speakers, exhibitors, helpers,
Jun 11 15:13:52 »»	- and everyone else who made this year's freenode #live conference amazing.
Jun 11 15:13:52 »»	- https://freenode.net/news/live-2018
Jun 11 15:13:52 »»	-  
Jun 11 15:13:52 »»	- Thank you for using freenode!
Jun 11 15:13:52 »»	End of /MOTD command.
Jun 11 15:13:52 »»	sentaku sets mode +i sentaku
Jun 11 15:13:52 -Notice-	{from freenode-connect} Welcome to freenode. To protect the network all new connections will be scanned for vulnerabilities. This will not harm your computer, and vulnerable hosts will be notified.
Jun 11 15:13:52 »»	Received a CTCP VERSION from freenode-connect
**** BEGIN LOGGING AT Tue Jun 11 15:15:31 2019

Jun 11 15:15:31 *	Welcome to the freenode Internet Relay Chat Network sentaku
Jun 11 15:15:31 *	Your host is leguin.freenode.net[130.239.18.119/6667], running version ircd-seven-1.1.7
Jun 11 15:15:31 *	This server was created Tue Sep 25 2018 at 13:21:19 UTC
Jun 11 15:15:31 *	leguin.freenode.net ircd-seven-1.1.7 DOQRSZaghilopswz CFILMPQSbcefgijklmnopqrstvz bkloveqjfI
